acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,Nhạc Acoustic,Nhạc Pop,Nhạc Remix,Nhạc cách mạng,Nhạc quê hương,Nhạc rap,Nhạc thiếu nhi,Nhạc trẻ,Nhạc trữ tình,id
0.7468354430379747,0.9423592493297588,0.6210762331838565,0.0483825597749648,0.123797574236721,0.69106689917565,0.405893536121673,0.4187757054676652,0.604224569205114,0,1,1,0,0,0,0,1,0,132
0.981012658227848,0.3605898123324397,0.1984304932735426,0.000365682137834,0.1332078628189042,0.7595117311350665,0.05893536121673,0.4279582466794682,0.0761534185658699,0,0,0,0,0,0,0,0,1,165
0.7046413502109704,0.7493297587131367,0.5213004484304932,1.729957805907173e-05,0.1771225428690924,0.8334258084971464,0.0204372623574144,0.4186428177511412,0.5897720956086716,0,1,0,0,0,0,0,1,0,76
0.560126582278481,0.7935656836461127,0.5358744394618833,0.0006104078762306,0.0741321622751986,0.7993421052631579,0.0332699619771863,0.3521325156309176,0.3607559755419678,0,1,0,0,0,0,0,1,0,47
0.940928270042194,0.3659517426273459,0.0908071748878923,0.0006596343178621,0.0913843580092011,0.3331880152187697,0.1131178707224334,0.3861982817618253,0.1784324624791551,0,0,0,0,0,0,0,0,1,117
0.0232067510548523,0.920911528150134,0.476457399103139,0.0,0.116478460895023,0.7338696892834495,0.0760456273764258,0.4179850235543477,0.9955530850472484,0,0,0,0,0,0,1,0,0,178
0.2046413502109704,0.6876675603217157,0.8419282511210762,0.0,0.3810121288163948,0.626585288522511,0.405893536121673,0.464668478369202,0.1539744302390217,0,1,1,0,0,1,0,1,0,12
0.0116033755274261,0.7855227882037534,0.452914798206278,0.0001758087201125,0.0924299456294437,0.7526949904882689,0.0308935361216729,0.2523471292931037,0.3663146192329072,0,0,0,0,0,0,1,0,0,179
0.1149789029535864,0.6528150134048258,0.7544843049327354,5.639943741209564e-05,0.0587620242576327,0.721861128725428,0.4011406844106463,0.7512408390530422,0.3173985547526403,0,0,0,0,0,1,0,1,0,44
0.2573839662447257,0.7815013404825739,0.5257847533632286,0.0025175808720112,0.0605395232120451,0.8303344958782498,0.3274714828897338,0.2852434835186009,0.4552529182879377,0,1,0,0,0,0,0,1,0,48
0.8945147679324894,0.6206434316353888,0.429372197309417,4.627285513361463e-05,0.0674404015056461,0.842422320862397,0.0247148288973384,0.4846481465485737,0.226236798221234,0,0,0,0,0,0,0,0,1,166
0.9926160337552742,0.6206434316353888,0.2399103139013452,4.641350210970464e-06,0.0595984943538268,0.7269736842105263,0.0979087452471483,0.4355527796788103,0.2017787659811006,1,0,0,0,0,0,0,0,1,150
0.5970464135021096,0.5576407506702412,0.4360986547085201,0.0,0.0955667084901714,0.6940393151553583,0.1188212927756653,0.977774529411374,0.4774874930516954,0,0,0,0,0,1,0,1,0,45
0.819620253164557,0.6367292225201073,0.4562780269058295,4.725738396624472e-05,0.1729401923881221,0.8340995561192137,0.0156844106463878,0.3787565696364857,0.6920511395219566,0,0,0,0,0,0,0,0,1,152
0.0938818565400843,0.6340482573726542,0.5717488789237668,0.4486638537271448,0.0882475951484734,0.7760779961953075,0.0389733840304182,0.7890872607190554,0.6820455808782657,0,0,0,0,0,0,1,0,0,206
0.2594936708860759,0.9048257372654156,0.6278026905829597,0.3656821378340366,0.0292764533667921,0.8111921369689283,0.0394486692015208,0.3309037029162209,1.0,0,0,0,0,0,0,1,0,0,207
0.8628691983122363,0.6313672922252012,0.3923766816143498,0.0,0.1070681723128398,0.7316899175649969,0.054657794676806,0.2861006092901802,0.2095608671484158,0,1,0,0,0,0,0,1,0,49
0.0490506329113924,0.5187667560321716,0.6278026905829597,0.0,0.1823504809703053,0.8373493975903614,0.0579847908745247,0.6570367368092332,0.471928849360756,0,1,0,0,0,0,0,1,0,79
0.5284810126582279,0.6394101876675604,0.8340807174887891,0.0,0.8985780008364701,0.6767596702599873,0.3079847908745247,0.2656093234021913,0.4219010561423013,0,1,1,0,0,0,0,1,0,39
0.7130801687763713,0.5080428954423593,0.5257847533632286,0.0002222222222222,0.1405269761606022,0.7858671528218135,0.0399239543726235,0.1526746975143352,0.2529182879377432,0,0,0,0,0,0,0,0,1,153
1.0,0.2117962466487936,0.3878923766816143,0.0006385372714486,0.1049769970723546,0.6742628408370324,0.1154942965779467,0.7990737726158282,0.0850472484713729,0,1,0,0,0,0,0,1,0,77
0.6751054852320675,0.6863270777479893,0.5470852017937219,7.341772151898734e-06,0.0798828941865328,0.7356927710843373,0.0893536121673003,0.5388596905045083,0.8988326848249029,0,0,0,1,1,0,0,0,0,138
0.4778481012658228,0.945040214477212,0.6939461883408071,3.473980309423348e-05,0.5315767461313259,0.8043357641090678,0.0327946768060836,0.3852215570453745,0.9121734296831574,0,0,0,0,0,0,1,0,0,180
0.4683544303797468,0.7292225201072386,0.5044843049327354,4.669479606188467e-06,0.0357590966122961,0.8000554850982879,0.0099809885931558,0.2522939742064942,0.4974986103390773,0,0,0,0,0,0,1,0,0,181
0.8248945147679325,0.6474530831099197,0.5123318385650224,0.0,0.0640945211208699,0.8506261889663919,0.0256653992395437,0.3522521145757892,0.1239577543079488,0,0,0,0,0,0,0,0,1,167
0.9567510548523208,0.613941018766756,0.2544843049327354,9.760900140646976e-05,0.0945211208699288,0.7779803424223208,0.0304182509505703,0.3845571184627548,0.235130628126737,0,0,0,0,0,0,0,0,1,168
0.3586497890295358,0.8445040214477213,0.6659192825112107,0.70042194092827,0.3611459640317858,0.781150919467343,0.0180608365019011,0.3587104575988519,0.867704280155642,0,1,0,0,0,0,0,1,0,95
0.0684599156118143,0.5857908847184987,0.4786995515695067,0.0,0.073086574654956,0.7128646163601775,0.0114068441064638,0.5785598958160303,0.6397998888271264,0,0,0,0,1,0,0,0,0,139
0.6160337552742616,0.3002680965147453,0.4943946188340807,0.0,0.1321622751986616,0.8098050095117312,0.0180608365019011,0.616153830820648,0.4730405780989439,0,0,0,0,0,0,0,0,1,37
0.7932489451476793,0.5281501340482573,0.3363228699551569,3.5864978902953584e-05,0.0652446675031367,0.7185716550412176,0.0209125475285171,0.4846880128635309,0.0212340188993885,0,0,0,0,0,0,1,0,0,182
0.9156118143459916,0.324396782841823,0.1726457399103139,1.0576652601969058e-05,0.0872020075282308,0.631935637285986,0.1107414448669201,0.1167551477379189,0.2273485269594219,1,0,0,0,0,0,0,0,1,147
0.8776371308016877,0.2412868632707774,0.0,0.0001434599156118,0.14366373902133,0.2744927076727964,0.0907794676806083,0.4148289402869045,0.0961645358532518,0,0,0,0,0,0,0,0,1,118
0.2531645569620253,0.8029490616621986,0.6704035874439461,7.341772151898734e-06,0.0872020075282308,0.8074667089410272,0.276615969581749,0.2975023753679329,0.5908838243468595,0,0,0,0,0,0,1,0,0,208
0.5875527426160337,0.7506702412868633,0.6300448430493273,0.0,0.1028858218318694,0.8618024730500952,0.1953422053231938,0.1792987515199032,0.4596998332406892,0,0,0,0,0,1,0,1,0,131
0.6867088607594937,0.6206434316353888,0.2275784753363228,0.0,0.069427017984107,0.1311033608116676,0.4296577946768061,0.1090144382504003,0.8243468593663146,0,0,0,0,0,0,0,0,1,81
0.4219409282700421,0.2412868632707774,0.6177130044843049,0.0001983122362869,0.1698034295273943,0.8398065948002537,0.1197718631178707,0.1545816362464536,0.3463035019455253,0,0,0,0,0,0,0,0,1,154
0.6666666666666666,0.6394101876675604,0.4316143497757847,0.0002756680731364,0.0830196570472605,0.7949825618262524,0.063212927756654,0.3850820249430244,0.2562534741523068,0,1,0,0,0,0,0,1,0,50
0.699367088607595,0.6447721179624666,0.3946188340807175,0.0,0.0679631953157674,0.4982958148383005,0.0218631178707224,0.3529298419300612,0.4485825458588104,0,0,0,0,1,0,0,0,1,155
0.0739451476793248,0.8056300268096517,0.8363228699551568,3.0239099859353028e-06,0.1269343370974487,0.9075776791376032,0.0361216730038022,0.2856554354398252,0.7509727626459144,0,0,0,0,0,0,1,0,0,54
0.2890295358649788,0.5080428954423593,0.608744394618834,0.0,0.2942283563362609,0.6423985415345593,0.0475285171102661,0.265562812701408,0.5464146748193441,0,1,0,0,0,0,0,1,0,40
0.1487341772151898,0.7734584450402147,0.6905829596412555,0.0,0.0,0.7313332276474318,0.029467680608365,0.3789093905104882,0.6964980544747081,0,0,0,1,1,0,0,0,0,140
0.0114978902953586,0.646112600536193,0.3845291479820628,0.0010295358649789,0.4625679631953157,0.6622146480659481,0.0304182509505703,0.4270479658212793,0.7131739855475263,0,0,0,0,1,0,0,0,0,64
0.939873417721519,0.6286863270777481,0.4103139013452914,0.0001364275668073,0.0809284818067753,0.8557387444514901,0.0456273764258555,0.458947662172847,0.2762645914396887,0,0,0,0,0,0,0,0,1,169
0.3206751054852321,0.6193029490616622,0.2354260089686098,0.0,0.1112505227938101,0.736842105263158,0.0052281368821292,0.5178501425220761,0.2518065591995553,0,0,0,0,0,0,1,0,0,183
0.3934599156118143,0.7144772117962466,0.7298206278026905,0.0886075949367088,0.0357590966122961,0.8124603677869372,0.1145437262357414,0.6436416549836216,0.9777654252362424,0,0,0,0,0,0,1,0,0,209
0.9187763713080168,0.1903485254691689,0.0493273542600896,5.063291139240506e-06,0.0705771643663739,0.4468135700697526,0.0950570342205323,0.0572945389792894,0.1573096164535853,0,0,0,0,0,0,0,0,1,119
0.4356540084388186,0.2252010723860589,0.5952914798206278,0.0,0.0872020075282308,0.7625237793278377,0.1045627376425855,0.951974379248254,0.3629794330183435,0,0,0,0,0,0,0,0,1,82
0.0709915611814346,0.6420911528150135,0.5695067264573991,4.571026722925456e-06,0.0152655792555416,0.776355421686747,0.063212927756654,0.5498694378185153,0.8365758754863812,0,0,0,0,0,0,1,0,0,210
0.4082278481012658,0.096514745308311,0.2006726457399103,0.0,0.0987034713508992,0.5099873176918199,0.0465779467680608,0.5435240493544979,0.1739855475264036,0,0,0,0,1,0,0,0,1,65
0.9261603375527426,0.4477211796246649,0.0325112107623318,2.6160337552742614e-06,0.0375365955667084,0.390139505389981,0.2295627376425855,0.4720703241795844,0.2673707615341857,0,0,0,0,0,0,0,0,1,120
0.3776371308016877,0.6742627345844505,0.7118834080717488,0.0,0.0514429109159347,0.8700459733671528,0.0361216730038022,0.3524780236938798,0.5586436909394108,0,0,0,0,0,0,0,0,1,84
0.3470464135021097,0.7265415549597856,0.84304932735426,0.0,0.3339606859054788,0.898145212428662,0.0608365019011406,0.1362364869803259,0.7798777098387994,0,0,0,0,1,0,1,0,0,55
0.0,0.6836461126005362,0.5201793721973094,0.0,0.0295901296528649,0.7622859860494611,0.0152091254752851,0.3386842787186966,0.4041133963312951,0,0,0,0,0,0,1,0,0,211
0.0554852320675105,0.658176943699732,0.8396860986547084,0.0,0.814930991217064,0.6986366518706404,0.5104562737642586,0.2590845365208667,0.8054474708171206,0,1,1,0,0,1,0,1,0,41
0.25,0.5978552278820375,0.6266816143497758,0.0009535864978902,0.0318904224173985,0.6753725428027901,0.1088403041825094,0.5616565782741872,0.5919955530850474,0,0,0,1,1,0,0,0,0,141
0.4240506329113924,0.7426273458445041,0.5067264573991032,0.0,0.1018402342116269,0.7964489537095751,0.0480038022813688,0.51812256234095,0.5764313507504168,0,0,0,0,0,0,1,0,0,184
0.7943037974683544,0.3672922252010724,0.3295964125560538,2.489451476793249e-05,0.2356754496026766,0.8409955611921369,0.0693916349809885,0.4661568207942699,0.1250694830461367,0,0,0,0,0,0,0,0,1,170
0.8987341772151899,0.1005361930294906,0.3486547085201793,0.0001645569620253,0.0535340861564199,0.8365171211160431,0.0365969581749049,0.7817784363102397,0.1372984991662034,0,0,0,0,0,0,0,0,1,171
0.340717299578059,0.6903485254691688,0.3632286995515694,0.0,0.0120242576327896,0.8313253012048193,0.0166349809885931,0.3657867285037507,0.4541411895497498,0,0,0,0,0,0,0,0,1,190
0.0981012658227848,0.3994638069705093,0.5448430493273542,5.288326300984529e-06,0.0611668757841907,0.6892041851616995,0.0865019011406843,0.6837338790588893,0.2473596442468038,0,0,0,1,1,0,0,0,0,142
0.2584388185654008,0.7533512064343164,0.7387892376681614,0.1673699015471167,0.1060225846925972,0.6813570069752695,0.1307034220532319,0.3844973189903191,0.7120622568093384,0,0,0,1,1,0,0,0,0,143
0.2362869198312236,0.3659517426273459,0.8464125560538116,1.4627285513361462e-06,1.0,0.650642041851617,0.5389733840304183,0.5838554713195087,0.2329071706503613,0,1,1,0,0,0,0,1,0,42
0.1877637130801688,0.5134048257372654,0.9641255605381164,0.0002939521800281,0.0945211208699288,1.0,0.1345057034220532,0.5515903337475001,0.7298499166203447,0,1,1,0,0,0,0,1,0,13
0.9883966244725738,0.4544235924932976,0.0784753363228699,0.0004486638537271,0.0840652446675031,0.6702996195307546,0.086977186311787,0.4708942678883477,0.0839355197331851,0,0,0,0,0,0,0,0,1,172
0.1381856540084388,0.6313672922252012,0.7152466367713004,0.0053305203938115,0.0198661647846089,0.7490488268864933,0.18393536121673,0.413453552420882,0.717620900500278,0,0,0,0,0,0,1,0,0,212
0.1223628691983122,0.8793565683646112,0.5941704035874439,0.0009718706047819,0.0131744040150564,0.7498811033608117,0.0351711026615969,0.3120203583981714,0.8721511951083936,0,0,0,0,0,0,1,0,0,213
0.6276371308016877,0.1367292225201072,0.2634529147982062,0.0,0.14366373902133,0.839212111604312,0.023764258555133,0.8184488016850161,0.2017787659811006,0,0,0,0,0,0,1,0,0,56
0.3270042194092827,0.836461126005362,0.6804932735426008,0.0,0.2785445420326223,0.8629121750158528,0.0337452471482889,0.4052278027680511,0.7487493051695386,0,1,0,0,0,0,0,1,0,175
0.4810126582278481,0.5697050938337802,0.5257847533632286,0.0,0.2513592639063153,0.8370323398858592,0.0161596958174904,0.1796841258978225,0.4396887159533074,0,0,0,0,0,0,0,0,1,191
0.6360759493670886,0.1796246648793565,0.6165919282511211,0.0015189873417721,0.0615851108322877,0.7110019023462271,0.1064638783269962,0.5233982046869499,0.4596998332406892,0,0,0,0,0,1,0,1,0,126
0.1656118143459915,0.3404825737265415,0.4843049327354259,0.0,0.0609577582601422,0.7793278376664553,0.0423003802281368,0.6466781393061934,0.3162868260144524,0,0,0,0,1,0,0,0,1,192
0.6635021097046414,0.2922252010723861,0.5369955156950672,0.6751054852320675,0.0809284818067753,0.7024413443246671,0.0494296577946768,0.1863351561098449,0.310728182323513,0,0,0,0,0,1,0,1,0,127
0.5654008438818566,0.4745308310991957,0.5930493273542601,0.0,0.3621915516520284,0.8573240329740013,0.026615969581749,0.251948466143532,0.3674263479710951,0,0,0,0,0,0,0,0,1,156
0.8449367088607594,0.4182305630026809,0.1390134529147982,0.0295358649789029,0.103931409452112,0.3419863665187064,0.0712927756653992,0.1473392556958997,0.2629238465814341,0,0,0,0,0,1,0,1,0,128
0.8554852320675105,0.3257372654155495,0.0896860986547085,0.0001398030942334,0.1457549142618151,0.3687381103360811,0.0551330798479087,0.3251430204049089,0.1673151750972762,0,0,0,0,0,0,0,0,1,121
0.6360759493670886,0.0268096514745308,0.187219730941704,0.6371308016877637,0.1342534504391467,0.4624682942295497,0.0537072243346007,0.0,0.1361867704280155,0,0,0,0,0,1,0,1,0,129
0.0854430379746835,0.383378016085791,0.1535874439461883,1.70182841068917e-05,0.0669176076955248,0.6960209258084972,0.0247148288973384,0.8142495498428605,0.5719844357976653,0,0,0,0,0,0,1,0,0,185
0.2521097046413502,0.1099195710455764,0.6378923766816144,0.0,0.123797574236721,0.8577599873176918,0.0432509505703422,0.1176720729819338,0.1539744302390217,0,0,0,0,1,0,0,0,0,66
0.840717299578059,0.450402144772118,0.3396860986547085,2.390998593530239e-06,0.123797574236721,0.7167485732403298,0.0427756653992395,0.4381706676943316,0.1350750416898277,1,1,0,0,0,0,0,1,0,159
0.8428270042194093,0.3780160857908848,0.4630044843049327,0.0,0.0444374738603094,0.8004518072289157,0.0570342205323193,0.4878308073593218,0.4096720400222346,0,0,0,0,0,0,0,0,1,157
0.2478902953586497,0.5978552278820375,0.4988789237668162,0.0,0.0461104140526976,0.7980342422320863,0.1026615969581748,0.2851238845737295,0.4596998332406892,0,1,0,0,0,0,0,1,0,51
0.0427215189873417,0.2654155495978552,0.3430493273542601,0.0,0.089293182768716,0.5591312618896639,0.0432509505703422,0.5143817731208017,0.2629238465814341,0,0,0,0,1,0,0,0,0,67
0.9113924050632912,0.1983914209115281,0.2309417040358744,0.0,0.0976578837306566,0.7952203551046291,0.0332699619771863,0.9873490893869228,0.3985547526403558,0,1,0,0,0,0,0,1,0,35
0.6962025316455697,0.6420911528150135,0.4002242152466367,0.0,0.0656629025512337,0.7569356372859861,0.0403992395437262,0.3653149771100908,0.3151750972762646,0,0,0,0,0,0,0,0,1,193
0.957805907172996,0.6997319034852547,0.265695067264574,9.746835443037976e-05,0.0945211208699288,0.6732324032974001,0.0375475285171102,0.2855889915815631,0.2840466926070039,1,0,0,0,0,0,0,0,1,148
0.7278481012658228,0.6876675603217157,0.4988789237668162,5.232067510548523e-06,0.2231283981597657,0.8216550412175017,0.0907794676806083,0.4177126037354738,0.3852140077821012,0,1,0,0,0,0,0,1,0,78
0.2468354430379746,0.784182305630027,0.773542600896861,0.0,0.3266415725637808,0.9035351934051998,0.0209125475285171,0.2323608167279057,0.8543635352973875,0,0,0,0,1,0,1,0,0,57
0.1772151898734177,0.7882037533512065,0.7847533632286995,2.587904360056258e-06,0.0262442492680886,0.7706880152187698,0.3241444866920152,0.4654658046683455,0.7042801556420233,0,0,0,0,0,0,1,0,0,214
0.0387130801687763,0.7895442359249332,0.7713004484304933,0.0,0.0221664575491426,0.7511889663918834,0.1121673003802281,0.5189796881125293,0.6720400222345748,0,0,0,0,0,0,0,0,1,144
0.840717299578059,0.658176943699732,0.4013452914798205,2.559774964838256e-05,0.0840652446675031,0.6942374762206722,0.0465779467680608,0.4585091327083181,0.310728182323513,0,1,0,0,0,0,0,1,0,75
0.0018987341772151,0.886058981233244,0.647982062780269,0.1617440225035162,0.1771225428690924,0.8241122384273938,0.0865019011406843,0.4852394968871052,0.9977765425236242,0,1,0,0,0,0,0,1,0,52
0.4778481012658228,0.4155495978552279,0.530269058295964,0.0,0.1332078628189042,0.6613427393785669,0.0693916349809885,0.1459638678298771,0.6453585325180657,0,0,0,0,0,0,0,0,1,85
0.7805907172995781,0.613941018766756,0.3273542600896861,0.0,0.0788373065662902,0.7444514901712111,0.0104562737642585,0.2527325036710232,0.0994997220678154,0,0,0,0,0,0,1,0,0,186
0.0210970464135021,0.1367292225201072,0.4136771300448429,5.232067510548524e-05,0.3329150982852362,0.6115646797717185,0.061787072243346,0.3580925297170156,0.0,0,0,0,0,0,0,1,0,0,68
0.4071729957805907,0.6970509383378016,0.5784753363228698,0.0001196905766526,0.1196152237557507,0.6693484464172479,0.2105513307984791,0.7127831338910188,0.9043913285158424,0,0,0,1,1,0,0,0,0,145
0.2436708860759493,0.4329758713136729,0.5751121076233183,7.482419127988748e-06,0.7595148473442074,0.5876664552948636,0.6673003802281369,0.7173345381819632,0.5486381322957199,0,1,0,0,0,0,0,1,0,43
0.6772151898734178,0.4691689008042896,0.6053811659192825,0.0037412095639943,0.0872020075282308,0.7789315155358275,0.0327946768060836,0.497086436815213,0.2162312395775431,0,0,0,0,0,0,0,0,1,158
0.6940928270042195,0.804289544235925,0.3531390134529147,2.236286919831224e-06,0.089293182768716,0.6493738110336081,0.0423003802281368,0.3254021514521306,0.736520289049472,1,1,0,0,0,1,0,1,0,161
0.630801687763713,0.453083109919571,0.4887892376681614,9.0154711673699e-06,0.3841488916771225,0.8020370957514268,0.0114068441064638,0.1786941124097194,0.4230127848804891,0,0,0,0,0,0,0,0,1,24
0.6666666666666666,0.5656836461126005,0.366591928251121,2.7144866385372715e-05,0.1049769970723546,0.8073081800887761,0.0423003802281368,0.4186494621369674,0.3796553640911617,0,0,0,0,0,0,0,0,1,194
0.9251054852320676,0.5576407506702412,0.0078475336322869,4.711673699015472e-05,0.0468423253868674,0.3125,0.1135931558935361,0.2895224679906713,0.2573652028904947,0,0,0,0,0,0,0,0,1,122
0.4335443037974683,0.7895442359249332,0.7477578475336323,0.000239099859353,0.0692179004600585,0.9228360811667724,0.6102661596958174,0.7645030331621295,0.5286270150083381,0,0,0,0,0,1,0,1,0,27
0.2289029535864978,0.6595174262734584,0.7320627802690582,0.0039099859353023,0.0339815976578837,0.8476141407736208,0.0541825095057034,0.4184899968771386,0.4596998332406892,0,1,0,0,0,0,0,1,0,34
0.1329113924050632,0.1340482573726541,0.3452914798206277,0.0,0.0819740694270179,0.6293595434369055,0.0351711026615969,0.2830309030384776,0.3007226236798221,0,0,0,0,1,0,0,0,0,69
0.2953586497890295,0.6394101876675604,0.4955156950672645,0.0011082981715893,0.3046842325386867,0.6500871908687381,0.0171102661596958,0.232407327428689,0.3351862145636465,0,0,0,0,0,0,0,0,1,86
0.9177215189873418,0.4262734584450402,0.2690582959641255,0.0,0.1279799247176913,0.7624048826886494,0.0323193916349809,0.5132854494594792,0.0628126737076153,0,0,0,0,0,0,1,0,0,187
0.5348101265822784,0.5723860589812333,0.4540358744394618,0.0,0.0809284818067753,0.8179692454026632,0.0,0.173026451299974,0.5075041689827682,0,0,0,0,0,0,0,0,1,195
0.3175105485232067,0.3820375335120644,0.6984304932735426,3.741209563994374e-06,0.2503136762860727,0.8423034242232086,0.0983840304182509,0.1789798210002459,0.5408560311284047,0,0,0,0,0,0,0,0,1,196
0.2531645569620253,0.4088471849865951,0.6670403587443945,0.0,0.1980342952739439,0.8584733671528217,0.0342205323193916,0.6844514727281182,0.5875486381322956,0,0,0,0,0,0,0,0,1,197
0.3248945147679325,0.6286863270777481,0.5403587443946187,0.0004120956399437,0.5096194061062317,0.8243500317057705,0.0423003802281368,0.3921848733912281,0.1172873818788215,0,1,0,0,0,0,0,1,0,53
0.810126582278481,0.0428954423592493,0.397982062780269,0.0,0.1112505227938101,0.743421052631579,0.0765209125475285,1.0,0.2006670372429127,0,0,0,0,1,0,0,0,0,70
0.9651898734177216,0.4168900804289544,0.0482062780269058,0.0006357243319268,0.0462149728147218,0.414870006341154,0.0993346007604562,0.4506355355042757,0.0806003335186214,1,0,0,0,0,0,0,0,1,149
0.0281645569620253,0.2158176943699732,0.3845291479820628,0.0,0.2356754496026766,0.5563966391883323,0.0365969581749049,0.2039892892500481,0.3329627570872707,0,0,0,0,1,0,0,0,0,71
